SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500672,NOVARTIS    ,A ,Q,650.00,651.00,635.00,643.50,643.50,648.95,821,7052,4517650.00,
500674,SANOFI      ,A ,Q,7969.50,7983.65,7791.00,7811.10,7805.10,7961.75,573,2544,19955293.00,
500680,PFIZER LTD. ,A ,Q,4455.70,4482.95,4401.05,4419.35,4415.00,4463.65,1656,5904,26200323.00,
500690,GUJ.ST.FERT ,A ,Q,79.00,79.00,77.45,77.70,77.70,79.10,445,59462,4667594.00,
500696,HIND UNI LT ,A ,Q,2216.65,2240.00,2213.45,2235.90,2235.90,2216.65,11659,185915,413846186.00,
500710,AKZOINDIA   ,A ,Q,2330.00,2330.00,2195.50,2209.70,2210.40,2264.00,425,1579,3544339.00,
500730,NOCIL LTD   ,A ,Q,152.55,152.55,147.75,148.70,148.70,152.30,1668,68861,10259803.00,
500770,TATA CHEM.  ,A ,Q,575.00,579.30,552.90,561.45,561.45,571.15,6337,331191,186181078.00,
500777,T.P.L.      ,B ,Q,41.70,43.00,40.80,40.85,40.95,41.70,378,46479,1950971.00,
500780,ZUARIGLOB   ,T ,Q,99.95,99.95,93.80,97.00,97.00,98.45,173,12648,1219620.00,
500790,NESTLE (I)  ,A ,Q,17396.90,17439.30,17083.80,17167.70,17167.70,17325.80,1563,3341,57572447.00,
500800,TATACONSUM  ,A ,Q,602.00,605.65,597.85,600.65,600.65,598.80,5065,163916,98699322.00,
500820,ASIAN PAINTS,A ,Q,2532.50,2555.00,2475.00,2510.05,2510.05,2507.10,17298,263773,662153157.00,
500825,BRITANIA IND,A ,Q,3462.00,3480.40,3417.20,3424.45,3424.45,3463.90,8809,55452,190540529.00,
500830,COLGATE PALM,A ,Q,1580.00,1587.40,1568.95,1582.20,1582.20,1585.45,1437,89664,141472119.00,
500840,EIH LTD.    ,A ,Q,97.50,97.95,95.40,97.45,97.45,95.65,979,102911,9941480.00,
500850,INDIAN HOTEL,A ,Q,125.00,127.50,123.05,126.80,126.80,124.45,3568,250379,31410444.00,
500870,CASTROL     ,A ,Q,130.90,132.25,129.55,130.05,130.35,130.35,593,53898,7033486.00,
500875,ITC LTD.    ,A ,Q,229.00,231.00,223.10,227.65,227.65,229.00,11539,1593034,362565104.00,
500877,APOLLO TYRES,A ,Q,244.00,250.90,240.30,249.20,249.20,243.50,4771,596877,146094979.00,
500878,CEAT LIMITED,A ,Q,1620.65,1620.65,1555.95,1590.70,1592.50,1599.75,793,9888,15618849.00,
500890,MODI RUBBER ,T ,Q,83.80,83.80,83.80,83.80,83.80,79.85,1,1,83.00,
500940,FINOLEX IND.,A ,Q,674.00,685.00,660.20,680.00,677.60,660.50,1917,21059,14265697.00,
501148,DALAL ST INV,XT,Q,255.45,255.45,255.45,255.45,255.45,260.65,3,31,7918.00,
501150,CENTRUM CAP ,B ,Q,24.80,25.35,24.25,24.75,24.60,24.90,1518,1321101,32923485.00,
501242,TCI FINANCE ,B ,Q,7.08,7.11,6.90,6.98,6.98,6.78,77,24444,171917.00,
501295,INDUS.INV.TR,B ,Q,61.00,61.00,57.70,58.60,58.60,61.65,54,1200,70887.00,
501298,INDUS.&PRUD.,X ,Q,1105.00,1105.00,1080.00,1104.85,1104.85,1094.85,9,53,57893.00,
501301,TATA INVEST.,A ,Q,1097.00,1099.95,1075.55,1081.50,1083.35,1095.40,456,2795,3042598.00,
501314,PRISMX      ,X ,Q,35.90,35.90,35.20,35.90,35.90,35.20,16,1413,50639.00,
501343,MOTOR&GEN.FI,B ,Q,20.20,20.20,18.70,19.00,19.00,20.20,175,3401,64683.00,
501370,WALCHAND PF ,X ,Q,57.00,61.55,55.25,57.50,58.00,57.00,33,3073,176259.00,
501391,W.H.BRADY   ,X ,Q,123.10,123.10,122.25,122.95,122.25,127.00,2,250,30732.00,
501421,TECHNVISN   ,XT,Q,140.00,140.00,140.00,140.00,140.00,138.00,1,3,420.00,
501423,SHA ENG PLA ,X ,Q,905.00,924.95,901.60,920.90,924.00,911.40,153,1780,1627775.00,
501425,BOM.BURMAH  ,A ,Q,1259.00,1260.50,1236.55,1245.95,1249.00,1239.00,400,3368,4210923.00,
501430,BOM.CYCLE   ,X ,Q,472.00,481.95,460.00,476.00,476.00,480.05,62,395,183454.00,
501455,GREAVES COTT,A ,Q,87.30,87.30,85.20,86.70,86.80,85.70,1246,78099,6726678.00,
501477,MULLER & PHI,XT,Q,41.90,41.90,41.90,41.90,41.90,44.10,3,5,209.00,
501700,INDIA NIVEH ,X ,Q,20.70,20.70,20.35,20.50,20.55,20.35,34,951,19473.00,
501831,COAST CORP  ,X ,Q,200.00,203.00,195.30,200.55,200.55,198.35,138,7809,1557289.00,
501848,GLOBAL OFFS ,B ,Q,7.41,7.51,7.41,7.51,7.51,7.16,18,12428,93135.00,
501945,DHENUBUILD  ,X ,Q,1.53,1.53,1.53,1.53,1.53,1.50,2,4,6.00,
502015,ASIIL       ,X ,Q,15.80,15.95,15.00,15.80,15.80,15.75,120,62214,974677.00,
502090,SAGAR CEM.  ,A ,Q,694.00,694.00,677.50,688.00,692.75,693.35,289,2307,1593164.00,
502137,DECAN CEMENT,B ,Q,389.00,394.00,381.40,392.20,390.50,388.65,744,11171,4358147.00,
502157,MANGALAM CEM,A ,Q,261.05,272.00,261.05,269.40,269.40,265.35,108,3120,841712.00,
502168,N C L IND.  ,A ,Q,168.00,168.00,159.00,160.60,160.90,164.85,1437,67956,11074121.00,
502175,SAURAS.CEM. ,X ,Q,58.70,60.50,58.70,59.35,59.20,57.80,342,50051,2973127.00,
502180,SRI DIGV CEM,B ,Q,57.75,58.95,57.40,57.70,57.85,57.75,218,33700,1959882.00,
502219,BORORENEW   ,A ,Q,303.80,317.15,300.85,309.15,309.15,297.45,4072,177462,54946566.00,
502271,RAASI REFRAC,X ,Q,4.65,4.65,4.65,4.65,4.65,4.43,4,11,51.00,
502281,TRIVENI GLAS,X ,Q,6.30,6.34,5.74,5.99,6.15,6.04,43,9519,55608.00,
502330,ANDPAPER    ,B ,Q,220.30,224.95,218.20,224.50,223.45,221.90,155,845,187315.00,
502355,BALKRISH IND,A ,Q,1674.00,1693.70,1631.70,1648.20,1648.20,1654.35,8853,108638,180788709.00,
502420,ORIENT PAPER,B ,Q,21.65,21.65,20.85,21.30,21.25,21.45,262,48449,1030968.00,
502445,CITADEL     ,X ,Q,11.25,11.28,10.22,11.28,11.28,10.75,18,3549,38696.00,
502448,ROLLATAINER ,T ,Q,3.72,3.75,3.60,3.60,3.60,3.78,7,460,1685.00,
502450,SESHA.PAPER ,A ,Q,139.95,140.10,137.00,138.20,138.95,137.70,231,2127,293751.00,
502587,NATHIND     ,X ,Q,78.80,80.75,76.00,79.05,79.00,79.10,63,7696,607335.00,
502742,SINTEX IND. ,T ,Q,4.09,4.23,3.85,4.18,4.18,4.03,823,763646,3204832.00,
502820,DCM LTD.    ,B ,Q,28.70,29.15,28.50,29.15,29.15,26.50,42,6557,189900.00,
502865,FORBES & CO ,B ,Q,1449.00,1499.10,1449.00,1467.30,1467.30,1448.10,97,1483,2173982.00,
502873,H.P.COTTON  ,X ,Q,37.00,37.00,35.30,35.55,35.55,37.15,23,1353,49021.00,
502937,KESORAM IND ,B ,Q,63.85,69.10,62.70,68.15,68.15,63.95,1529,167587,11218627.00,
502958,LAKSHMI MILL,X ,Q,1895.00,1990.00,1837.60,1943.05,1931.00,1898.95,87,809,1583555.00,
502986,VARDH TEXT  ,A ,Q,1053.15,1053.15,1031.35,1048.60,1043.45,1049.55,172,802,836200.00,
503015,MODERN INDIA,X ,Q,50.90,52.60,50.05,50.50,52.60,50.95,14,490,24896.00,
503031,PENLAND LTD ,B ,Q,6.11,6.11,5.94,5.96,5.95,5.97,68,19985,119944.00,
503092,PASUPATI SPG,Z ,Q,6.66,6.80,6.66,6.80,6.80,6.98,4,248,1672.00,
503100,PHOENIX MILL,A ,Q,814.90,820.00,788.40,806.40,804.85,803.90,250,3983,3194380.00,
503101,MARATHON NEX,B ,Q,77.20,77.20,74.20,74.35,74.75,77.20,101,1485,111675.00,
503162,REL.CHEMOTX ,X ,Q,76.00,78.90,73.75,77.70,77.70,76.05,138,7122,548023.00,
503169,RUBY MILLS  ,B ,Q,192.00,192.00,187.10,187.65,187.65,188.75,16,209,39536.00,
503229,SIMPLEX REAL,X ,Q,49.00,57.00,49.00,49.20,49.20,53.90,3,97,4765.00,
503310,SWAN ENG    ,A ,Q,140.35,143.90,136.80,142.80,142.80,140.30,1801,90832,12617893.00,
503349,VICTORIA MIL,X ,Q,1828.00,1915.20,1828.00,1847.00,1845.00,1871.65,13,40,74066.00,
503624,SVARAJ TRAD ,XT,Q,5.68,5.68,5.40,5.40,5.40,5.68,6,1212,6545.00,
503641,ZODIAC VEN  ,XT,Q,4.65,4.65,4.47,4.47,4.47,4.70,20,8952,40296.00,
503657,VEER ENERGY ,X ,Q,9.55,9.99,9.10,9.26,9.21,9.73,79,16564,154031.00,
503663,TILAK       ,X ,Q,2.10,2.10,2.00,2.00,2.00,2.00,23,2531,5134.00,
503669,KKFIN       ,XT,Q,8.68,9.56,8.68,8.68,8.68,9.13,4,1503,13048.00,
503691,SAHARA ONE  ,X ,Q,26.00,27.05,26.00,27.05,27.05,25.80,5,16,427.00,
503722,BANSW.SYNTEX,B ,Q,108.95,111.25,108.00,108.15,108.00,109.00,144,7657,833065.00,
503776,MODIPON     ,X ,Q,21.05,21.15,21.05,21.15,21.15,22.10,5,300,6340.00,
503804,SHRI DINESH ,X ,Q,267.00,285.00,263.00,283.95,284.00,274.45,76,3927,1087184.00,
503806,SRF LIMITED ,A ,Q,5501.10,5593.50,5492.60,5531.75,5530.70,5530.85,1398,6050,33561361.00,
503811,SIYARAM SILK,B ,Q,196.30,199.15,192.65,196.10,196.10,196.05,77,2454,480642.00,
503816,SWAD.POLYTEX,XT,Q,6.47,6.47,6.47,6.47,6.47,6.60,1,50,323.00,
503960,BHARAT BIJLE,A ,Q,1049.40,1050.00,985.40,1040.25,1040.25,1030.80,496,22039,22819454.00,
504000,ELPRO INTER ,X ,Q,41.75,41.75,40.05,40.20,40.05,41.90,30,4607,186404.00,
504008,EMCO LTD.   ,Z ,Q,1.52,1.60,1.51,1.51,1.51,1.58,26,32935,50756.00,
504028,GEE LTD     ,X ,Q,37.00,37.75,36.20,36.85,36.70,37.20,32,8328,306293.00,
504036,HIND.RECT   ,B ,Q,153.60,160.25,146.50,147.60,147.60,156.70,612,20275,3071187.00,
504058,NIPPOBATRY  ,B ,Q,688.00,707.00,675.95,685.55,705.00,695.75,74,483,334002.00,
504067,ZENSAR TECH.,A ,Q,228.20,233.15,227.75,228.50,228.80,231.95,528,9764,2245992.00,
504076,JYOTI LTD.  ,X ,Q,9.50,9.51,9.50,9.51,9.51,9.80,15,1345,12787.00,
504080,JSL LTD.    ,XT,Q,79.80,79.80,79.80,79.80,79.80,76.00,1,50,3990.00,
504084,KAYCEE IND  ,X ,Q,2750.00,2750.00,2750.00,2750.00,2750.00,2750.00,1,1,2750.00,
504092,INDOKEM LTD.,X ,Q,23.00,23.00,21.05,21.15,21.15,21.95,26,6197,132411.00,
504093,PANA ENERG  ,X ,Q,228.00,232.00,225.00,227.85,227.85,224.95,228,6113,1386768.00,
504112,NELCO LTD.  ,A ,Q,219.80,224.75,214.00,222.45,220.20,219.40,328,11350,2492988.00,
504132,PERM MAGNETS,X ,Q,155.00,163.00,151.00,153.00,152.55,158.65,256,11450,1791062.00,
504176,HIGH ENERGY ,X ,Q,767.30,900.00,755.00,889.90,889.90,752.25,755,15022,12575654.00,
504180,STD.BATTERY ,XT,Q,25.10,25.10,25.10,25.10,25.10,24.65,11,1440,36144.00,
504212,UNIV.CABLE  ,B ,Q,135.25,139.50,135.25,139.00,139.50,135.35,21,497,68025.00,
504220,W.S.INDUSTR.,B ,Q,4.15,4.15,3.72,3.83,3.95,4.11,16,9798,37377.00,
504240,DELTON CABLE,X ,Q,38.95,38.95,37.05,38.70,38.75,38.30,11,745,28375.00,
504258,LAKSHMI ELEC,X ,Q,291.00,291.00,282.00,284.15,284.00,291.15,60,1772,507031.00,
504273,MODULEX     ,X ,Q,7.45,7.45,6.50,6.71,6.90,6.72,65,13732,91849.00,
504286,DELTAMAGNT  ,B ,Q,28.50,28.50,24.25,25.70,25.70,26.75,18,34937,925040.00,
504335,PAZEL       ,XT,Q,0.23,0.23,0.23,0.23,0.23,0.24,150,247995,57038.00,
504341,RELTD       ,X ,Q,37.45,37.45,35.10,35.20,35.20,34.70,35,2749,98402.00,
504356,MULTI-PURPOS,XT,Q,9.32,9.70,9.32,9.70,9.70,9.51,2,558,5238.00,
504378,NYSSACORP   ,XT,Q,2.18,2.18,2.18,2.18,2.18,2.14,15,45275,98699.00,
504392,KRISHNA VEN ,XT,Q,10.98,10.98,10.98,10.98,10.98,11.55,1,1,10.00,
504605,UNI ABEX    ,X ,Q,412.80,412.80,412.80,412.80,412.80,416.00,1,76,31372.00,
504614,SARDA ENMIN ,B ,Q,371.70,379.60,363.30,374.95,377.00,368.40,319,6040,2260877.00,
504646,BHAGWATI AUT,X ,Q,126.00,126.00,119.25,121.55,121.95,120.00,11,859,104517.00,
504697,GALADA TELE.,Z ,Q,1.27,1.33,1.27,1.28,1.28,1.33,4,236,300.00,
504731,I BRIGHT ST ,XT,Q,19.00,19.00,18.95,18.95,18.95,19.00,3,160,3034.00,
504741,IND.HUME PIP,A ,Q,197.20,201.80,196.00,199.65,199.65,197.90,204,6206,1236979.00,
504786,INVEST &PREC,X ,Q,213.00,225.00,210.00,218.35,218.95,218.55,46,2048,450934.00,
504810,INFORMEDTEC ,X ,Q,17.50,18.37,17.50,18.37,18.37,17.50,3,289,5283.00,
504840,KAIRA CAN CO,X ,Q,1150.50,1200.00,1141.00,1198.90,1198.90,1220.00,8,32,36843.00,
504879,ORIENT ABRAS,B ,Q,23.40,23.85,23.25,23.55,23.55,23.85,59,7842,184087.00,
504882,NATIONAL STD,XT,Q,540.00,540.00,540.00,540.00,540.00,546.00,1,1,540.00,
504908,DUNCANENG   ,X ,Q,116.00,129.90,110.50,112.10,112.00,112.00,21,663,75708.00,
504918,SANDUR MANG.,X ,Q,1131.00,1185.00,1131.00,1165.70,1180.00,1129.70,561,11017,12775951.00,
504959,STOVAC IND. ,X ,Q,2038.10,2038.10,1951.00,1997.85,1997.85,1990.60,48,414,821224.00,
504961,TATA YODOGAW,XT,Q,47.50,48.35,46.00,46.95,46.95,47.50,50,2954,137313.00,
504966,TINPLATE    ,A ,Q,174.10,174.90,170.55,173.40,174.00,173.40,764,54989,9502099.00,
504973,CHOLAHLDNG  ,A ,Q,547.15,547.95,535.60,543.20,536.60,543.20,161,1666,906570.00,
504988,WELCAST     ,X ,Q,330.10,357.00,330.10,354.75,354.75,340.00,7,184,62501.00,
505010,AUTO AXLES  ,A ,Q,1099.95,1109.40,1083.20,1096.25,1095.70,1089.25,249,1648,1808589.00,
505036,AUTO COR.GOA,X ,Q,479.85,479.85,452.05,457.10,459.00,468.25,138,2477,1134495.00,
505075,SETCO AUTO  ,B ,Q,15.12,15.31,14.49,14.58,14.54,15.12,115,17444,261338.00,
505141,SCOOTERS IND,T ,Q,30.90,30.90,29.45,29.90,30.50,30.55,68,3295,99452.00,
505160,TALBROS AUTO,B ,Q,182.10,184.45,179.00,183.60,183.00,182.55,164,3221,587989.00,
505163,ZF STEERING ,X ,Q,439.45,439.45,410.60,414.90,414.90,423.15,103,4930,2061931.00,
505192,SMLISUZU    ,A ,Q,501.00,516.75,500.50,504.80,504.80,507.70,376,3296,1664034.00,
505196,TIL LTD.    ,B ,Q,184.95,185.40,176.05,180.00,180.40,182.80,86,1605,290049.00,
505200,EICHER MOTOR,A ,Q,2977.00,2999.00,2877.80,2899.10,2899.10,2947.95,6574,83038,244904971.00,
505216,ALFRED HERB ,X ,Q,560.00,560.00,555.70,555.70,555.70,560.75,2,22,12307.00,
505232,VELJAN      ,X ,Q,831.10,875.00,821.00,824.75,822.00,835.15,57,355,296500.00,
505242,DYNAMAT.TECH,B ,Q,838.60,838.60,814.55,832.30,834.10,838.70,398,1659,1372619.00,
505250,G.G.DANDEKAR,X ,Q,47.50,47.50,47.45,47.45,47.45,47.50,10,1350,64115.00,
505255,GMM PFAUDLER,A ,Q,3749.90,3749.90,3668.00,3687.45,3687.45,3729.10,1660,4694,17336517.00,
505283,KIRLOSAR PN ,X ,Q,205.00,205.00,195.00,198.55,198.55,193.35,1041,88376,17662691.00,
505299,KPT         ,X ,Q,88.60,89.85,86.10,86.85,86.10,88.50,13,572,49794.00,
505302,LAXMI AUTOLM,X ,Q,53.70,53.70,49.00,52.65,52.65,51.30,10,230,11538.00,
505324,MANUGRAPH IN,B ,Q,12.70,12.70,11.94,12.41,12.41,12.56,22,1376,16921.00,
505355,NESCO LTD   ,A ,Q,603.30,609.00,590.25,593.85,599.80,599.40,355,4056,2430958.00,
505358,INTEGRA ENG ,X ,Q,31.50,31.50,30.20,30.55,30.55,31.15,41,5926,180965.00,
505368,REVATHI EQU.,B ,Q,585.00,594.55,585.00,589.00,589.00,587.90,16,136,79982.00,
505400,TEXINFRA    ,B ,Q,72.15,72.70,67.50,68.15,68.15,72.15,1044,633885,44267636.00,
505412,WENDT(INDIA),B ,Q,3242.95,3258.20,3190.10,3211.05,3190.10,3244.35,28,48,154675.00,
505509,RESPON IND  ,A ,Q,172.00,195.00,168.10,185.05,179.75,172.40,515,15419,2797605.00,
505515,SHYAMKAM INV,XT,Q,20.50,20.50,20.00,20.00,20.00,19.65,2,33,672.00,
505523,MAHA CORP   ,XT,Q,0.69,0.69,0.69,0.69,0.69,0.70,2,150,103.00,
505526,DOLAT INV.  ,B ,Q,58.50,59.55,57.60,58.20,58.20,58.40,395,36360,2128453.00,
505533,WESTLIFE DEV,A ,Q,454.95,470.00,448.80,462.60,462.60,451.75,471,6677,3071749.00,
505537,ZEE ENTER   ,A ,Q,218.00,220.20,215.00,217.00,217.00,215.65,4843,1715119,372439371.00,
505576,GOLDCORP    ,X ,Q,72.80,72.80,65.90,72.80,72.80,69.35,7,62,4506.00,
505590,SVPGLOB     ,XT,Q,75.00,75.85,70.95,73.50,73.50,74.25,526,44910,3275324.00,
505650,SKYL MILLAR ,X ,Q,6.06,6.28,6.06,6.08,6.08,6.18,13,2504,15471.00,
505681,BIMETAL BEAR,X ,Q,316.00,317.00,305.00,311.80,310.00,317.00,25,394,122694.00,
505688,BHARAT GEARS,B ,Q,80.50,80.50,77.30,79.00,79.00,78.25,56,2152,170678.00,
505690,BRADY MORRIS,X ,Q,89.55,89.55,89.55,89.55,89.55,94.25,1,20,1791.00,
505693,LATIMMETAL  ,X ,Q,44.10,45.00,42.75,44.50,44.50,45.00,11,178,7723.00,
505700,ELECON ENG  ,B ,Q,53.00,54.00,50.70,51.05,51.05,52.35,876,98319,5102566.00,
505710,GRAUER& WEIL,X ,Q,42.40,43.00,42.10,42.30,42.30,42.45,730,135873,5779709.00,
505711,GAJRA BEVEL ,XT,Q,3.56,3.57,3.30,3.30,3.30,3.40,29,12269,42616.00,
505712,HIMTEK      ,X ,Q,78.45,78.45,66.00,66.65,66.00,71.70,40,1652,116057.00,
505714,GABRIEL(I)  ,A ,Q,116.60,116.95,114.50,116.00,116.00,115.80,232,10940,1264425.00,
505720,HERC.HOISTS ,B ,Q,120.15,127.00,120.15,123.95,123.95,126.05,286,12098,1510886.00,
505725,HIND.EVEREST,X ,Q,115.80,116.65,111.05,116.65,116.65,106.05,25,1451,168863.00,
505726,IFB IND.LTD.,A ,Q,1395.00,1400.00,1323.00,1333.10,1336.95,1363.40,626,6118,8185128.00,
505729,SINGER INDIA,X ,Q,40.15,41.45,39.00,41.15,41.15,39.50,391,74393,3048155.00,
505737,INTER.COMBUS,X ,Q,171.00,180.00,170.00,177.05,177.05,172.30,45,1408,245937.00,
505744,FED MOG GOE ,A ,Q,290.00,290.00,280.70,281.40,281.50,280.65,397,5457,1542369.00,
505750,JOSTS ENG.  ,X ,Q,690.05,699.95,675.15,680.00,680.00,690.00,19,678,464949.00,
505790,SCHAEFFLER  ,A ,Q,4950.00,4983.95,4830.20,4934.35,4934.35,4957.30,610,1297,6388854.00,
505800,RANE HOLDIN ,A ,Q,628.00,628.00,586.90,592.25,592.25,611.30,250,1629,977391.00,
505827,SNL BEARINGS,X ,Q,241.60,241.60,202.00,233.10,236.75,246.00,270,8008,1738138.00,
505840,JAIPAN INDUS,XT,Q,8.40,8.40,8.40,8.40,8.40,8.81,3,400,3360.00,
505850,MANCREDIT   ,X ,Q,61.00,61.00,59.55,59.85,59.80,60.50,12,2290,137290.00,
505854,TRF LTD.    ,B ,Q,99.85,101.00,98.40,99.40,99.50,99.85,171,1630,162740.00,
505872,WPIL LTD.   ,X ,Q,635.95,638.00,620.10,624.40,624.40,627.85,222,10405,6584909.00,
505890,KENNAMETAL  ,A ,Q,1001.90,1010.00,972.00,981.90,981.90,1000.80,144,605,601418.00,
505893,HINDHARD    ,X ,Q,108.60,116.00,108.60,113.00,113.00,112.00,6,110,12322.00,
505978,TRITON VALVE,X ,Q,1020.05,1075.00,1020.05,1062.75,1075.00,1056.80,50,760,800002.00,
506022,PRAKASH IND.,A ,Q,50.70,51.10,49.05,49.30,49.35,50.10,936,96471,4791272.00,
506074,ARSHIYA     ,T ,Q,30.85,31.35,30.85,31.35,31.35,29.90,52,24441,765689.00,
506076,GRIND NORTON,A ,Q,859.65,868.95,831.55,841.60,843.00,848.95,758,7108,6046154.00,
506079,LAKSHMI PREC,Z ,Q,4.58,4.70,4.58,4.70,4.70,4.80,2,210,967.00,
506105,STANROSE MAF,X ,Q,78.10,80.90,75.05,80.20,80.20,78.35,10,134,10538.00,
506109,GENESYS INT.,T ,Q,64.60,68.00,62.70,68.00,68.00,65.60,24,3340,224711.00,
506122,PANKAJPIYUS ,XT,Q,43.95,43.95,43.95,43.95,43.95,42.00,1,1,43.00,
506128,PARNAXLAB   ,X ,Q,35.60,35.60,35.45,35.45,35.45,37.30,16,2081,73796.00,
506146,VISAGAR POL ,T ,Q,1.08,1.08,1.08,1.08,1.08,1.13,31,42388,45779.00,
506184,KANANI IND  ,B ,Q,5.50,5.56,5.11,5.56,5.56,5.06,102,24527,134216.00,
506186,GCKL        ,X ,Q,12.76,15.09,12.76,12.76,12.76,14.17,36,14057,179934.00,
506194,ARIH SUPER  ,B ,Q,43.70,43.70,38.15,40.00,41.50,40.05,102,11268,450434.00,
506197,BLISSGVS PH ,A ,Q,186.75,186.75,180.10,181.20,181.20,183.75,1740,314473,57776910.00,
506222,INEOSSTYRO  ,B ,Q,1048.55,1095.55,1028.00,1073.20,1073.20,1033.30,1788,21155,22540991.00,
506235,ALEMBIC LTD.,A ,Q,104.00,104.50,101.60,102.15,101.80,103.35,496,29461,3025071.00,
506248,AMINES&PLAST,X ,Q,65.20,67.90,65.20,66.30,66.30,66.20,182,9027,596834.00,
506260,ANUH PHARMA ,X ,Q,105.00,122.95,105.00,115.10,116.25,128.85,3333,256975,29812030.00,
506261,MODISON MET.,X ,Q,48.15,49.10,47.00,47.80,47.80,48.20,242,49030,2366843.00,
506285,BAYER CROP  ,A ,Q,5534.40,5545.45,5449.00,5504.20,5484.90,5534.40,280,750,4122270.00,
506365,CHEMO PHARMA,XT,Q,26.20,26.20,26.00,26.20,26.20,26.20,4,101,2637.00,
506390,CLARI CHEM  ,A ,Q,387.05,395.00,385.00,388.25,388.00,382.90,904,17233,6724603.00,
506395,COROM INTER ,A ,Q,776.90,776.90,760.20,767.90,767.90,770.35,1107,16808,12878994.00,
506401,DEEPAK NITR.,A ,Q,1041.00,1081.35,1034.45,1069.90,1069.90,1040.25,8063,89914,94921621.00,
506405,DHARAMSI CHM,X ,Q,205.00,207.55,188.55,194.25,194.00,202.00,367,31870,6219642.00,
506414,FERMENTA    ,X ,Q,290.10,294.50,287.00,289.75,289.75,292.05,396,15431,4478641.00,
506480,GOCLCORP    ,B ,Q,244.55,255.80,238.00,239.05,238.50,244.45,107,1220,292602.00,
506520,JAYSHRI CHEM,X ,Q,4.41,4.79,4.41,4.48,4.70,4.63,30,8695,39171.00,
506522,JL MORISON  ,X ,Q,1999.95,1999.95,1900.10,1930.80,1991.85,1999.95,9,20,39130.00,
506525,KANORIA CHEM,T ,Q,61.40,61.90,59.05,60.35,60.35,60.85,45,4149,250340.00,
506528,KELTECH EN. ,X ,Q,521.95,535.00,505.05,524.80,524.80,509.50,68,1369,707491.00,
506532,NITTA GELA  ,X ,Q,172.10,173.90,165.00,166.20,166.20,173.20,176,7297,1220664.00,
506579,ORIENT.CARB.,A ,Q,920.00,927.55,898.00,910.25,910.00,909.40,272,2941,2675377.00,
506590,PHIL.CARBON ,A ,Q,203.35,206.25,197.60,199.20,199.20,205.60,2955,249484,49907312.00,
506597,AMAL PRODUCT,X ,Q,215.90,221.00,209.00,215.25,215.25,214.20,169,6662,1438764.00,
506605,POLYCHEM    ,X ,Q,444.10,477.00,440.00,440.20,440.00,441.00,17,227,101513.00,
506618,PUN.CHEM    ,B ,Q,838.10,872.00,838.10,860.30,855.00,868.15,158,534,461607.00,
506642,SADHANA NITR,X ,Q,22.20,22.30,21.40,21.60,21.65,22.40,417,81005,1757194.00,
506655,SUDARSH.CHEM,A ,Q,502.00,514.00,500.60,508.95,508.15,501.30,940,20952,10664559.00,
506685,ULTRAMARINE ,X ,Q,369.00,374.00,352.00,356.50,356.50,362.80,3082,43523,15700694.00,
506687,TRANSPEK    ,X ,Q,1595.00,1610.00,1560.00,1586.50,1570.00,1591.45,213,3061,4871342.00,
506690,UNICHEM LAB ,A ,Q,313.80,315.70,306.00,306.95,306.75,316.05,317,8418,2606054.00,
506734,MYS PETRO   ,X ,Q,61.80,61.80,59.55,59.60,59.60,58.75,29,2139,127968.00,
506767,ALKYL AMINES,A ,Q,5128.95,5199.00,5082.00,5184.80,5195.00,5088.95,923,4573,23582763.00,
506808,TUTICORIN.  ,X ,Q,9.25,9.59,8.00,8.19,8.19,8.79,96,33214,285526.00,
506820,ASTRAZEN.PH.,A ,Q,3750.05,3787.35,3688.00,3703.65,3703.65,3744.35,433,2166,8049343.00,
506852,PUN.ALKALI  ,X ,Q,57.00,57.00,55.00,55.85,56.00,55.65,122,32690,1819469.00,
506854,TANFAC IND. ,X ,Q,189.50,195.00,188.00,191.40,192.00,191.15,148,11443,2188517.00,
506863,SWADESHI IND,XT,Q,1.00,1.00,1.00,1.00,1.00,1.02,4,175,175.00,
506879,GUJ.THEMIS. ,X ,Q,241.90,245.00,240.00,242.70,242.00,243.10,169,9387,2270927.00,
506910,JAYSN DYEST ,X ,Q,52.00,55.85,49.55,53.50,52.50,51.25,40,3538,185293.00,
506919,MAKERS LAB. ,X ,Q,340.00,340.00,301.40,301.40,301.40,334.85,621,47055,14437688.00,
506935,CONT.CHEM   ,XT,Q,13.36,14.76,13.36,13.36,13.36,14.06,5,100,1351.00,
506943,J.B.CHEMICAL,A ,Q,1060.00,1098.45,1054.45,1078.40,1078.40,1033.30,2664,37622,40742868.00,
506975,RAJ.PETRO   ,P ,Q,2.60,2.60,2.60,2.60,2.60,2.55,1,100,260.00,
506981,BL.CHIP TEX ,X ,Q,92.95,93.00,90.00,90.00,90.00,89.50,18,412,37722.00,
507155,JAGATJIT IND,XT,Q,37.50,40.40,36.65,37.50,37.50,38.50,28,5252,197814.00,
507180,KESAR ENT.  ,X ,Q,38.00,39.50,37.50,37.60,37.60,37.20,20,2161,82535.00,
507205,TILAKNAG IND,B ,Q,27.70,28.15,26.65,26.85,27.00,27.70,112,14231,389687.00,
